A2XC9IWFQ3FWUR,13,0,1,0,4,6,bar
A2XC9IWFQ3FWUR,14,0,0,1,3,5,bar
A2XC9IWFQ3FWUR,15,0,1,0,4,4,bar
A2XC9IWFQ3FWUR,16,0,0,1,2,4,bar
A2XC9IWFQ3FWUR,17,0,1,0,4,3,bar
A2XC9IWFQ3FWUR,18,0,0,1,4,4,bar
A2XC9IWFQ3FWUR,19,0,1,0,4,4,bar
A2XC9IWFQ3FWUR,20,0,0,1,4,5,bar
A2XC9IWFQ3FWUR,21,0,1,0,4,5,bar
A2XC9IWFQ3FWUR,22,0,0,1,4,5,bar
A2XC9IWFQ3FWUR,23,0,1,0,5,6,bar
A2XC9IWFQ3FWUR,24,1,0,0,4,5,bar
A2XC9IWFQ3FWUR,25,0,1,0,4,6,bar
A2XC9IWFQ3FWUR,26,0,0,1,4,7,bar
A2XC9IWFQ3FWUR,27,1,1,1,5,7,bar
A2XC9IWFQ3FWUR,28,0,0,1,4,4,bar
A2XC9IWFQ3FWUR,29,0,1,0,4,4,bar
A2XC9IWFQ3FWUR,30,0,0,1,4,4,bar
A2XC9IWFQ3FWUR,31,0,1,0,3,4,bar
A2XC9IWFQ3FWUR,32,1,0,0,4,4,bar
A2XC9IWFQ3FWUR,33,0,1,0,3,5,bar
A2XC9IWFQ3FWUR,34,0,0,1,3,3,bar
A2XC9IWFQ3FWUR,35,0,1,0,4,6,bar
A2XC9IWFQ3FWUR,36,0,0,1,4,6,bar
A35H05ZTUL743M,1,0,1,0,4,4,bar
A35H05ZTUL743M,2,1,0,0,4,4,bar
A35H05ZTUL743M,3,0,1,0,4,4,bar
A35H05ZTUL743M,4,0,0,1,4,4,bar
A35H05ZTUL743M,5,1,1,1,4,4,bar
A35H05ZTUL743M,6,1,0,0,4,4,bar
A35H05ZTUL743M,7,1,1,1,4,4,bar
A35H05ZTUL743M,8,1,0,0,4,4,bar
A35H05ZTUL743M,9,1,1,1,1,3,bar
A35H05ZTUL743M,10,1,0,0,4,4,bar
A35H05ZTUL743M,11,1,1,1,4,4,bar
A35H05ZTUL743M,12,1,0,0,4,4,bar
A35H05ZTUL743M,13,1,1,1,4,4,bar
A35H05ZTUL743M,14,1,0,0,5,4,bar
A35H05ZTUL743M,15,1,1,1,3,4,bar
A35H05ZTUL743M,16,1,0,0,4,4,bar
A35H05ZTUL743M,17,0,1,0,2,5,bar
A35H05ZTUL743M,18,1,0,0,2,5,bar
A35H05ZTUL743M,19,0,1,0,1,3,bar
A35H05ZTUL743M,20,1,0,0,3,5,bar
A35H05ZTUL743M,21,1,1,1,3,3,bar
A35H05ZTUL743M,22,1,0,0,1,4,bar
A35H05ZTUL743M,23,0,1,0,2,5,bar
A35H05ZTUL743M,24,1,0,0,2,4,bar
A35H05ZTUL743M,25,1,1,1,3,4,bar
A35H05ZTUL743M,26,1,0,0,1,4,bar
A35H05ZTUL743M,27,1,1,1,2,3,bar
A35H05ZTUL743M,28,1,0,0,1,4,bar
A35H05ZTUL743M,29,1,1,1,3,7,bar
A35H05ZTUL743M,30,1,0,0,2,5,bar
A35H05ZTUL743M,31,1,1,1,3,4,bar
A35H05ZTUL743M,32,0,0,1,2,5,bar
A35H05ZTUL743M,33,1,1,1,3,5,bar
A35H05ZTUL743M,34,1,0,0,3,5,bar
A35H05ZTUL743M,35,1,1,1,2,5,bar
A35H05ZTUL743M,36,0,0,1,4,6,bar
AAQREZOK13OV7,1,1,1,1,3,4,bar
AAQREZOK13OV7,2,1,0,0,6,3,bar
AAQREZOK13OV7,3,0,1,0,7,1,bar
AAQREZOK13OV7,4,1,0,0,6,2,bar
AAQREZOK13OV7,5,0,1,0,7,1,bar
AAQREZOK13OV7,6,1,0,0,7,1,bar
AAQREZOK13OV7,7,0,1,0,3,5,bar
AAQREZOK13OV7,8,1,0,0,2,5,bar
AAQREZOK13OV7,9,0,1,0,6,2,bar
AAQREZOK13OV7,10,1,0,0,6,3,bar
AAQREZOK13OV7,11,0,1,0,7,1,bar
AAQREZOK13OV7,12,1,0,0,7,1,bar
